GalaxyID,Class1.1,Class1.2,Class1.3
865178,0.189841,0.772737,0.037422
516070,0.017968,0.96164,0.020391
848594,0.556751,0.43858,0.004669
382674,0.843855,0.135622,0.020523
540615,0.19463,0.746568,0.058802
676458,0.766335,0.233665,0.0
382381,0.657658,0.128128,0.214214
666215,0.683839,0.316161,0.0
589157,0.515809,0.434858,0.049333
371800,0.671965,0.301388,0.026647
118685,0.647059,0.236972,0.115969
284578,0.916345,0.0,0.083655
386321,0.578776,0.389927,0.031297
962233,0.160351,0.820776,0.018872
163558,0.47699,0.477167,0.045843
803753,0.306703,0.693297,0.0
322782,0.716403,0.283597,0.0
777280,0.220344,0.751581,0.028074
467059,0.911571,0.07914,0.009289
679897,0.785919,0.214081,0.0
569298,0.167923,0.805896,0.026182
375174,0.469075,0.516582,0.014342
584841,0.143484,0.845014,0.011502
716919,0.78804,0.0,0.21196
724274,0.155809,0.840485,0.003706
907606,0.27366,0.723909,0.002432
737096,0.763255,0.134185,0.10256
921209,0.091016,0.908984,0.0
952581,0.022962,0.977038,0.0
239687,0.728723,0.270631,0.000646
548066,0.320197,0.671726,0.008077
722847,0.747307,0.236959,0.015734
820110,0.299828,0.700172,0.0
983965,0.815064,0.184335,0.000601
402008,0.767754,0.195194,0.037052
197234,0.199636,0.800364,0.0
727037,0.122128,0.873393,0.004479
965924,0.21361,0.752342,0.034047
880227,0.135662,0.864338,0.0
801851,0.022894,0.934929,0.042177
344009,0.62,0.266,0.114
253822,0.07952,0.92048,0.0
106429,0.437039,0.562961,0.0
903302,0.060731,0.909875,0.029393
844548,0.843743,0.100487,0.05577
490415,0.572476,0.416525,0.010999
368516,0.273047,0.726953,0.0
167424,0.404424,0.583456,0.012119
744136,0.123543,0.865849,0.010609
703687,0.807218,0.146101,0.046681
442460,0.781937,0.216712,0.001351
708038,0.936286,0.027732,0.035983
403891,0.0,1.0,0.0
938728,0.015709,0.979273,0.005019
758207,0.100718,0.899282,0.0
629426,0.527144,0.44471,0.028146
219181,0.140367,0.851499,0.008135
864634,0.410924,0.583097,0.005979
409180,0.175175,0.78979,0.035035
565068,0.639152,0.327897,0.032951
910792,0.14911,0.85089,0.0
525591,0.168211,0.797239,0.03455
425470,0.47456,0.50964,0.0158
810276,0.153943,0.845731,0.000326
362354,0.267195,0.732805,0.0
969528,0.405415,0.52361,0.070975
556017,0.42176,0.51666,0.06158
710871,0.429861,0.54877,0.021369
291604,0.665541,0.291056,0.043403
134718,0.063228,0.93376,0.003012
375619,0.168448,0.831552,0.0
224172,0.774862,0.191723,0.033415
522798,0.0,0.980871,0.019129
199873,0.305651,0.686412,0.007938
425914,0.778071,0.221929,0.0
344577,0.014752,0.985248,0.0
403715,0.28007,0.679107,0.040824
664954,0.661959,0.288044,0.049997
780535,0.398988,0.601012,0.0
954827,0.082324,0.917676,0.0
145470,0.361151,0.636666,0.002183
622127,0.475417,0.499717,0.024866
292505,0.445131,0.554869,0.0
227997,0.561436,0.438564,0.0
202502,0.247415,0.746079,0.006506
878186,0.415799,0.569207,0.014995
205210,0.08718,0.91282,0.0
927938,0.492338,0.507245,0.000418
661026,0.531763,0.433034,0.035203
724111,0.531994,0.468006,0.0
446480,0.271809,0.702773,0.025418
957192,0.636202,0.346154,0.017645
902920,0.465269,0.534731,0.0
867271,0.243412,0.737422,0.019167
343027,0.972362,0.0,0.027638
747761,0.615,0.205,0.18
654795,0.725996,0.247148,0.026856
382914,0.753423,0.225987,0.02059
875662,0.109399,0.882849,0.007752
378232,0.087768,0.902581,0.009651
431214,0.0,0.995494,0.004506
136581,0.840586,0.090334,0.06908
356772,0.456124,0.542488,0.001387
651825,0.324915,0.658934,0.016151
678055,0.175084,0.790156,0.034759
880434,0.863864,0.066066,0.07007
913076,0.531718,0.468282,0.0
789098,0.070296,0.924704,0.005001
724665,0.732472,0.248798,0.01873
204967,0.759134,0.212568,0.028299
522931,0.329982,0.614458,0.05556
416106,0.123993,0.876007,0.0
839676,0.0,0.994,0.006
223789,0.233663,0.727916,0.038421
652260,0.417559,0.582441,0.0
770487,0.510274,0.419693,0.070033
823409,0.460881,0.530838,0.008282
663042,0.729304,0.249487,0.021209
520951,0.366707,0.621687,0.011606
157023,0.622785,0.347593,0.029622
381092,0.778567,0.220467,0.000966
594512,0.718827,0.257108,0.024065
723881,0.863685,0.11053,0.025785
806486,0.099373,0.831028,0.069599
903279,0.907908,0.088088,0.004004
958607,0.415914,0.574391,0.009695
238233,0.732061,0.244068,0.023871
578741,0.242279,0.757721,0.0
790941,0.348104,0.651896,0.0
340674,0.738672,0.234911,0.026417
785541,0.671711,0.269757,0.058532
710570,0.501222,0.476487,0.022291
983587,0.522789,0.439084,0.038128
635961,0.594076,0.373492,0.032432
831574,0.54695,0.386855,0.066195
247589,0.642512,0.288899,0.068589
573736,0.137619,0.856788,0.005593
660586,0.626513,0.314757,0.05873
431993,0.317609,0.636206,0.046185
601125,0.251838,0.746639,0.001523
859310,0.180207,0.819793,0.0
961912,0.15913,0.829054,0.011817
418630,0.886,0.114,0.0
990305,0.875061,0.089474,0.035465
164564,0.0515,0.948191,0.00031
307857,0.035144,0.964856,0.0
755358,0.050193,0.94665,0.003156
485217,0.831863,0.096834,0.071303
314404,0.678214,0.321786,0.0
823456,0.132601,0.864984,0.002416
981351,0.750991,0.197182,0.051827
845872,0.857,0.095,0.048
951349,0.661092,0.287387,0.051521
211358,0.531992,0.468008,0.0
797057,0.096655,0.86891,0.034435
629360,0.0,0.985497,0.014503
731068,0.8,0.16,0.04
702263,0.037105,0.958576,0.004318
550884,0.361496,0.620761,0.017743
328198,0.479357,0.520643,0.0
226360,0.314032,0.683256,0.002712
363487,0.831125,0.092616,0.076259
169391,0.0417,0.943257,0.015043
418302,0.620319,0.270665,0.109016
229627,0.620851,0.3606,0.018548
985234,0.823668,0.130684,0.045649
649270,0.665045,0.307161,0.027794
320690,0.175962,0.814377,0.009661
604789,0.302083,0.693694,0.004224
957325,0.209074,0.790926,0.0
328736,0.613051,0.34105,0.045899
458792,0.441023,0.520152,0.038825
684763,0.576327,0.395667,0.028007
815232,0.023923,0.976077,0.0
474438,0.580681,0.392072,0.027247
651252,0.562292,0.389269,0.048438
326248,0.945165,0.054835,0.0
835645,0.655047,0.312324,0.032629
466395,0.873291,0.126709,0.0
696487,0.5542,0.4458,0.0
440720,0.548865,0.439812,0.011323
778814,0.770813,0.146508,0.082678
618552,0.09162,0.895498,0.012882
459431,0.642499,0.356497,0.001004
611536,0.193828,0.806172,0.0
154618,0.889,0.07,0.041
315966,0.345838,0.654162,0.0
413688,0.40769,0.584577,0.007734
869273,0.70676,0.29324,0.0
583337,0.213603,0.735493,0.050905
376629,0.809147,0.065894,0.124959
230885,0.129136,0.866042,0.004821
115163,0.211469,0.788531,0.0
671344,0.0,0.964679,0.035321
726630,0.635048,0.332864,0.032088
269051,0.089,0.911,0.0
896519,0.480964,0.493703,0.025333
557514,0.506518,0.493482,0.0
291554,0.354196,0.614599,0.031205
781757,0.661959,0.251247,0.086793
190905,0.456774,0.481732,0.061494
197825,0.62455,0.37545,0.0
599389,0.857905,0.142095,0.0
534876,0.264194,0.717908,0.017898
463135,0.063738,0.936262,0.0
160934,0.855627,0.104413,0.03996
672577,0.210413,0.743812,0.045775
418258,0.804234,0.139632,0.056134
368742,0.106386,0.893614,0.0
729480,0.663979,0.276433,0.059589
715041,0.065194,0.920087,0.014719
236301,0.48123,0.51877,0.0
710066,0.077214,0.911005,0.011781
712586,0.850166,0.074087,0.075746
228639,0.558249,0.413352,0.028398
123387,0.616379,0.368115,0.015507
441896,0.07636,0.92364,0.0
376937,0.133844,0.84263,0.023526
679754,0.520325,0.447794,0.031881
495950,0.894213,0.086776,0.019011
247977,0.387415,0.597365,0.01522
900699,0.220634,0.763287,0.016078
828389,0.386789,0.565043,0.048167
477195,0.39843,0.60157,0.0
101501,0.169743,0.830257,0.0
241830,0.56033,0.409145,0.030525
295598,0.297407,0.688138,0.014456
830119,0.933934,0.044044,0.022022
974102,0.103643,0.888223,0.008134
473503,0.491942,0.482424,0.025634
666289,0.868634,0.082404,0.048962
162173,0.509739,0.456142,0.034119
260310,0.494267,0.459249,0.046484
817458,0.873448,0.108394,0.018158
203065,0.591685,0.32401,0.084305
700252,0.621728,0.317198,0.061074
875260,0.097488,0.888507,0.014005
345959,0.380827,0.594361,0.024812
598554,0.709321,0.271222,0.019457
438912,0.311675,0.688325,0.0
812462,0.502451,0.482958,0.01459
103523,0.29655,0.688233,0.015217
519865,0.029485,0.970515,0.0
587575,0.168368,0.815705,0.015927
380143,0.236307,0.761921,0.001772
866129,0.0,0.992381,0.007619
995138,0.037393,0.962607,0.0
368082,0.180942,0.819058,0.0
671343,0.090167,0.906074,0.003759
826207,0.197533,0.780631,0.021836
276759,0.530256,0.469744,0.0
142474,0.234555,0.716865,0.048581
189086,0.400948,0.571493,0.027559
670443,0.549764,0.450236,0.0
870858,0.889016,0.062058,0.048926
123713,0.786,0.119,0.095
415167,0.237795,0.762205,0.0
880758,0.809728,0.190272,0.0
560553,0.068178,0.931822,0.0
650128,0.501673,0.49744,0.000887
110429,0.0806,0.9194,0.0
183469,0.089811,0.910189,0.0
779992,0.770897,0.212477,0.016626
329752,0.024278,0.957148,0.018574
573417,0.627843,0.372157,0.0
522318,0.0,1.0,0.0
452704,0.0,1.0,0.0
339869,0.053515,0.925579,0.020906
142847,0.071857,0.911666,0.016476
586865,0.373263,0.605382,0.021355
105218,0.069123,0.919623,0.011255
993338,0.37975,0.619119,0.001131
759394,0.978216,0.0,0.021784
749618,0.735854,0.239532,0.024614
200979,0.537148,0.446173,0.016679
206777,0.167282,0.809389,0.023329
288604,0.489909,0.510091,0.0
345920,0.564298,0.37465,0.061053
428336,0.338538,0.655659,0.005802
411441,0.078469,0.909905,0.011626
955628,0.555503,0.408963,0.035534
100434,0.748,0.214,0.038
183253,0.789,0.158,0.053
377638,0.096422,0.895178,0.008399
118223,0.354718,0.631775,0.013507
576919,0.120948,0.867854,0.011198
663584,0.012468,0.987532,0.0
940085,0.952,0.024,0.024
166303,0.066913,0.924959,0.008128
397646,0.472568,0.428485,0.098947
259845,0.049668,0.950332,0.0
198001,0.439373,0.521952,0.038676
770995,0.65046,0.347277,0.002263
463223,0.70637,0.272404,0.021226
688549,0.720778,0.21074,0.068482
971598,0.831547,0.168453,0.0
175604,0.0,0.973,0.027
394979,0.344636,0.654887,0.000477
962986,0.033,0.967,0.0
671997,0.299664,0.689844,0.010492
166470,0.52101,0.427108,0.051881
142863,0.15215,0.84785,0.0
595364,0.77404,0.193885,0.032075
310208,0.861161,0.110851,0.027989
864787,0.343818,0.656182,0.0
535678,0.05463,0.944244,0.001126
510253,0.81019,0.113886,0.075924
956407,0.232571,0.767082,0.000348
299431,0.559054,0.42344,0.017506
899242,0.312901,0.687099,0.0
281063,0.151775,0.842375,0.00585
161385,0.637427,0.362573,0.0
789971,0.736076,0.2238,0.040123
977791,0.083,0.917,0.0
197100,0.227185,0.772815,0.0
442279,0.119695,0.879713,0.000592
256253,0.484435,0.515565,0.0
560094,0.331944,0.666182,0.001874
883751,0.004994,0.995006,0.0
869884,0.256027,0.693669,0.050304
184318,0.696985,0.303015,0.0
681659,0.245376,0.754624,0.0
596092,0.850068,0.085042,0.06489
235992,0.261322,0.738678,0.0
419983,0.313519,0.686481,0.0
272997,0.631626,0.332414,0.03596
384909,0.026636,0.969935,0.003429
550136,0.3471,0.651815,0.001086
424929,0.026026,0.950951,0.023023
736995,0.39,0.583,0.027
785549,0.036841,0.920406,0.042753
143976,0.154415,0.824413,0.021172
306727,0.131655,0.868345,0.0
353594,0.307338,0.682164,0.010498
646652,0.842612,0.138093,0.019294
640252,0.494146,0.454693,0.051161
292456,0.234293,0.749361,0.016347
218446,0.087141,0.912859,0.0
861033,0.173993,0.79679,0.029217
620204,0.106069,0.884488,0.009443
952388,0.805,0.171,0.024
823863,0.449531,0.524008,0.026461
239528,0.611298,0.349146,0.039556
681364,0.226873,0.756734,0.016393
857218,0.365677,0.621053,0.013269
900836,0.894019,0.064966,0.041016
502852,0.524373,0.475627,0.0
713048,0.451868,0.490369,0.057763
812829,0.155071,0.844929,0.0
257157,0.604896,0.381561,0.013543
433019,0.834,0.046,0.12
338084,0.81215,0.129386,0.058463
132502,0.151904,0.84786,0.000236
277448,0.526109,0.473891,0.0
435068,0.768141,0.186796,0.045063
892973,0.315126,0.616859,0.068015
919395,0.733,0.067,0.2
119774,0.495867,0.45296,0.051172
170633,0.552179,0.420354,0.027468
442424,0.894331,0.064259,0.04141
943179,0.295302,0.704443,0.000255
111207,0.753678,0.198083,0.048238
922435,0.5542,0.4458,0.0
339871,0.059,0.922,0.019
932727,0.565108,0.409298,0.025594
990360,0.814854,0.05508,0.130067
849999,0.323898,0.660426,0.015676
848129,0.438577,0.546255,0.015167
289624,0.33835,0.613644,0.048006
892469,0.0,0.998901,0.001099
729162,0.303825,0.684654,0.011521
490758,0.176184,0.815808,0.008008
588016,0.592214,0.35933,0.048456
154923,0.709774,0.273105,0.017121
573743,0.498691,0.501309,0.0
953515,0.235287,0.764145,0.000568
158138,0.08211,0.909917,0.007973
264515,0.301234,0.685746,0.01302
387539,0.297176,0.644277,0.058548
202262,0.054277,0.939138,0.006585
554624,0.298798,0.701202,0.0
242574,0.214458,0.738547,0.046996
195110,0.180956,0.811641,0.007403
482489,0.452968,0.504605,0.042427
913117,0.092633,0.891847,0.01552
511059,0.715818,0.26114,0.023043
595757,0.811075,0.186456,0.00247
191635,0.159932,0.813329,0.02674
474121,0.024204,0.975796,0.0
832252,0.666139,0.267359,0.066502
304717,0.736704,0.246814,0.016482
444185,0.601486,0.398514,0.0
339682,0.480924,0.487383,0.031693
827846,0.230951,0.769049,0.0
330229,0.493282,0.486495,0.020223
263169,0.364366,0.589979,0.045655
389170,0.818,0.161,0.021
125672,0.207146,0.768915,0.023939
353093,0.094737,0.905263,0.0
386726,0.144109,0.855891,0.0
632818,0.630364,0.345673,0.023964
608843,0.27371,0.72629,0.0
941751,0.62332,0.345928,0.030752
834759,0.526697,0.422591,0.050712
113072,0.536617,0.400006,0.063377
949596,0.821265,0.127995,0.05074
833636,0.708319,0.185474,0.106207
242739,0.045545,0.921578,0.032878
383726,0.730138,0.269862,0.0
233280,0.796832,0.129292,0.073876
669151,0.875309,0.078238,0.046453
237389,0.827,0.115,0.058
862176,0.60586,0.360656,0.033485
873764,0.506408,0.41873,0.074862
272578,0.372888,0.618941,0.008171
104610,0.076235,0.923765,0.0
668459,0.465237,0.534763,0.0
824148,0.422835,0.531517,0.045647
742974,0.273523,0.704089,0.022388
956851,0.447833,0.552167,0.0
939396,0.438914,0.535391,0.025695
671567,0.647155,0.352845,0.0
233430,0.498853,0.501147,0.0
793807,0.7374,0.185352,0.077247
760198,0.021976,0.978024,0.0
879537,0.61361,0.371281,0.015109
250011,0.35,0.6,0.05
702994,0.282397,0.714809,0.002794
117300,0.068644,0.920387,0.010969
889912,0.829503,0.127404,0.043093
718813,0.347058,0.652942,0.0
688861,0.8077,0.135046,0.057254
858657,0.263764,0.701008,0.035228
333386,0.48764,0.511692,0.000667
417909,0.28016,0.71984,0.0
141593,0.802597,0.075482,0.121921
721297,0.698306,0.284908,0.016786
122855,0.422359,0.563691,0.01395
516140,0.161133,0.804671,0.034196
517465,0.289036,0.710964,0.0
383523,0.089911,0.910089,0.0
369350,0.333526,0.628595,0.037879
874503,0.063142,0.933277,0.003582
708297,0.366582,0.614414,0.019003
846154,0.346649,0.624336,0.029014
168190,0.002361,0.997639,0.0
993988,0.867794,0.108016,0.02419
755504,0.94744,0.029569,0.022991
357220,0.550804,0.370165,0.079031
179274,0.093264,0.802888,0.103848
906098,0.565955,0.434045,0.0
161651,0.183494,0.775057,0.041449
181153,0.021196,0.958481,0.020323
817245,0.661703,0.338297,0.0
820255,0.908424,0.078226,0.01335
627632,0.073088,0.921013,0.005899
942091,0.242792,0.694631,0.062578
760349,0.607137,0.391821,0.001042
749367,0.795794,0.119177,0.085029
883919,0.909574,0.090426,0.0
209240,0.012739,0.987261,0.0
920541,0.633297,0.265808,0.100895
497120,0.136117,0.863883,0.0
127951,0.43027,0.553148,0.016583
315894,0.884415,0.074496,0.041089
414398,0.847001,0.152999,0.0
399425,0.415176,0.584824,0.0
525581,0.047938,0.952062,0.0
160730,0.283172,0.697088,0.01974
603924,0.016881,0.979313,0.003806
879502,0.087805,0.907222,0.004973
280172,0.807899,0.192101,0.0
992877,0.214372,0.785628,0.0
833815,0.093433,0.897569,0.008999
362952,0.01954,0.970208,0.010252
531900,0.522993,0.467474,0.009532
683610,0.277774,0.703464,0.018763
504438,0.412721,0.559197,0.028082
594341,0.844693,0.144947,0.01036
662379,0.382034,0.617966,0.0
718674,0.017731,0.943109,0.03916
877660,0.755,0.189,0.056
341073,0.607973,0.392027,0.0
678012,0.882883,0.078078,0.039039
734721,0.028413,0.971504,8.3e-05
387873,0.596827,0.402285,0.000888
560184,0.318284,0.643362,0.038354
837386,0.505139,0.477256,0.017605
525064,0.842127,0.06033,0.097543
909406,0.584878,0.414589,0.000533
913049,0.965975,0.034025,0.0
500275,0.833938,0.121031,0.045032
370447,0.726541,0.273459,0.0
944519,0.315566,0.664249,0.020186
919550,0.806507,0.193493,0.0
857328,0.889465,0.085535,0.024999
772841,0.747726,0.252274,0.0
209859,0.377181,0.622819,0.0
511918,0.039607,0.953729,0.006664
278746,0.086219,0.913781,0.0
172764,0.008187,0.988141,0.003672
114117,0.432929,0.455161,0.111909
458449,0.133059,0.846407,0.020534
567294,0.911912,0.044044,0.044044
763313,0.822157,0.071295,0.106547
953571,0.132748,0.861054,0.006198
709743,0.803366,0.149661,0.046974
188001,0.549105,0.440018,0.010878
671716,0.684168,0.294313,0.021519
815320,0.736535,0.249114,0.014351
380405,0.460134,0.526127,0.013739
100402,0.61,0.39,0.0
947108,0.206769,0.779573,0.013659
414733,0.793272,0.13406,0.072668
847905,0.257207,0.741149,0.001645
667827,0.284791,0.683246,0.031963
705284,0.288906,0.711094,0.0
316206,0.021965,0.967836,0.010199
265884,0.747233,0.252767,0.0
324447,0.088478,0.902997,0.008525
606722,0.653547,0.322599,0.023854
570986,0.324862,0.675138,0.0
881732,0.520613,0.47868,0.000706
489526,0.724045,0.250589,0.025366
541903,0.278125,0.721875,0.0
906600,0.254425,0.740714,0.00486
767225,0.099736,0.894817,0.005447
359691,0.289412,0.71019,0.000398
995867,0.349308,0.638185,0.012507
283060,0.442002,0.53906,0.018938
190420,0.519773,0.444917,0.03531
623893,0.199298,0.796538,0.004164
359224,0.633224,0.350925,0.015851
481282,0.525528,0.366592,0.10788
894938,0.079707,0.918783,0.00151
284282,0.922667,0.053637,0.023697
593725,0.442929,0.510209,0.046862
820002,0.579022,0.419894,0.001084
972793,0.180239,0.789479,0.030282
408643,0.929529,0.041901,0.028571
500792,0.242343,0.747902,0.009755
324055,1.0,0.0,0.0
606716,0.584727,0.321988,0.093285
460806,0.309001,0.630395,0.060603
475295,0.529272,0.447849,0.022879
641648,0.196344,0.803293,0.000363
228209,0.033563,0.960236,0.006201
541329,0.164384,0.835616,0.0
667278,0.93676,0.0,0.06324
671186,0.790434,0.162311,0.047255
724347,0.277318,0.722102,0.00058
218173,0.754835,0.209285,0.03588
639751,0.158841,0.838367,0.002792
560265,0.217395,0.767443,0.015163
253618,0.853556,0.124007,0.022437
581872,0.040031,0.957032,0.002937
587921,0.288131,0.69674,0.01513
225750,0.454881,0.531638,0.013481
750276,0.738516,0.261484,0.0
563988,0.299804,0.682351,0.017845
221064,0.128144,0.863666,0.008189
614013,0.314644,0.66089,0.024465
179436,0.933934,0.044044,0.022022
320840,0.723156,0.169345,0.107499
419577,0.141206,0.858794,0.0
997090,0.628568,0.345144,0.026288
342770,0.493313,0.506687,0.0
662817,0.2304,0.750735,0.018864
956406,0.404046,0.595954,0.0
376538,0.561443,0.41436,0.024197
441881,0.043043,0.934935,0.022022
939929,0.821847,0.156199,0.021954
254176,0.444566,0.555434,0.0
612965,0.544455,0.455545,0.0
979234,0.545177,0.40413,0.050693
538231,0.473398,0.526602,0.0
738124,0.215879,0.750252,0.033869
484735,0.209702,0.762001,0.028297
126800,0.529241,0.405357,0.065402
659548,0.556706,0.427095,0.016199
449936,0.056725,0.919397,0.023878
212911,0.28428,0.710954,0.004766
878462,0.722864,0.030257,0.246879
916818,0.318265,0.681735,0.0
762479,0.275547,0.723836,0.000617
686396,0.48805,0.456275,0.055676
898909,0.869043,0.03947,0.091487
195275,0.277932,0.719711,0.002357
361552,0.837577,0.136179,0.026244
204015,0.134893,0.849961,0.015147
100867,0.806776,0.143003,0.05022
945994,0.734882,0.255284,0.009834
793403,0.398345,0.600501,0.001154
150491,0.240673,0.746529,0.012798
972086,0.764807,0.117557,0.117636
436941,0.014488,0.960269,0.025244
452199,0.308666,0.691334,0.0
738789,0.681363,0.318637,0.0
647410,0.72424,0.223991,0.051769
782691,0.384858,0.580625,0.034517
892551,0.482695,0.517305,0.0
159610,0.703713,0.154356,0.141931
482667,0.74324,0.25676,0.0
797947,0.267,0.69,0.043
929523,0.972305,0.0,0.027695
317070,0.308453,0.690016,0.001531
793882,0.46362,0.519847,0.016533
995012,0.728411,0.271589,0.0
799089,0.511502,0.488498,0.0
284931,0.747731,0.231217,0.021052
391940,0.837,0.093,0.07
280127,0.604686,0.394024,0.001291
199454,0.099757,0.900243,0.0
702137,0.636352,0.243044,0.120605
631982,0.155397,0.844603,0.0
745146,0.206914,0.78344,0.009646
684222,0.709755,0.24494,0.045305
605426,0.309153,0.660208,0.03064
722562,0.183721,0.775663,0.040616
855696,0.683431,0.289578,0.026991
994602,0.564846,0.417384,0.01777
558674,0.921461,0.030247,0.048292
492783,0.045286,0.951904,0.00281
192491,0.890688,0.109312,0.0
295751,0.703112,0.261729,0.035159
112698,0.263631,0.705852,0.030517
804543,0.592034,0.274113,0.133853
852117,0.627221,0.336123,0.036656
594674,0.389747,0.610253,0.0
194957,0.253962,0.745457,0.000582
799365,0.893,0.105,0.002
100263,0.179654,0.81853,0.001816
622445,0.087386,0.912614,0.0
717352,0.698492,0.280766,0.020742
274699,0.138528,0.85943,0.002042
134877,0.800857,0.136299,0.062844
689299,0.47255,0.52745,0.0
745720,0.473156,0.513457,0.013387
266467,0.1348,0.8428,0.0224
648899,0.520464,0.477559,0.001976
152809,0.492558,0.452533,0.054909
462575,0.656881,0.313311,0.029808
643988,0.076739,0.879693,0.043567
833989,0.673983,0.326017,0.0
719612,0.15206,0.84794,0.0
403930,0.027225,0.972775,0.0
484754,0.293523,0.670272,0.036206
539225,0.021631,0.976396,0.001973
585592,0.740662,0.259338,0.0
984155,0.958719,0.0,0.041281
532574,0.190085,0.793234,0.016681
930946,0.515001,0.484999,0.0
133531,0.664557,0.335443,0.0
119459,0.143044,0.851845,0.00511
399142,0.196525,0.781395,0.02208
699402,0.452723,0.528533,0.018744
427126,0.37112,0.621584,0.007296
662690,0.039613,0.960387,0.0
899258,0.7182,0.221639,0.060161
872839,0.0,1.0,0.0
164198,0.978,0.022,0.0
358064,0.574162,0.411266,0.014572
143307,0.867,0.091,0.042
462428,0.0,0.980652,0.019348
899788,0.913,0.087,0.0
807754,0.690673,0.267647,0.04168
429479,0.356039,0.629482,0.014479
867960,0.124499,0.875501,0.0
705527,0.897052,0.033611,0.069338
985789,0.259418,0.740582,0.0
313098,0.507213,0.483107,0.00968
696076,0.067826,0.906402,0.025772
297809,0.404846,0.595154,0.0
538683,0.336858,0.651565,0.011576
107355,0.173073,0.814717,0.01221
182009,0.357306,0.6129,0.029795
584128,0.554335,0.433419,0.012246
877930,0.067784,0.910982,0.021234
801189,0.750704,0.206691,0.042606
686506,0.69019,0.280968,0.028842
316771,0.344587,0.655413,0.0
291575,0.871212,0.100742,0.028046
917289,0.7119,0.254536,0.033564
244075,0.586738,0.398384,0.014878
434933,0.624879,0.346276,0.028845
909977,0.64008,0.35992,0.0
883834,0.932,0.045,0.023
998579,0.012499,0.979816,0.007686
768942,0.926677,0.054121,0.019202
796781,0.053411,0.90518,0.04141
436991,0.183306,0.811102,0.005591
611974,0.503616,0.484717,0.011667
126923,0.496419,0.457876,0.045705
579452,0.060968,0.939032,0.0
646031,0.404684,0.565932,0.029384
734839,0.693722,0.259332,0.046945
991298,0.375916,0.622699,0.001385
130049,0.090717,0.899385,0.009898
250868,0.060162,0.877087,0.062751
919859,0.479603,0.492568,0.02783
924760,0.637308,0.362692,0.0
502486,0.012817,0.984447,0.002736
216226,0.212864,0.787136,0.0
742164,0.55797,0.44203,0.0
211003,0.602784,0.368476,0.028739
603206,0.234337,0.765663,0.0
654735,0.203627,0.774254,0.022119
654741,0.060174,0.931558,0.008268
404729,0.067112,0.932888,0.0
173965,0.850171,0.11792,0.031909
619545,0.702138,0.297862,0.0
651827,0.663285,0.277942,0.058773
407501,0.558203,0.441797,0.0
701400,0.208773,0.780051,0.011175
738556,0.316744,0.668273,0.014983
669564,0.01878,0.98122,0.0
633814,0.052468,0.947532,0.0
851716,0.593956,0.102215,0.303828
701930,0.086556,0.854299,0.059146
198254,0.296472,0.703528,0.0
984837,0.555224,0.299245,0.145531
458068,0.413789,0.564173,0.022039
770675,0.34775,0.65062,0.00163
591474,0.241417,0.752899,0.005684
910404,0.681441,0.299394,0.019165
966950,0.072032,0.927968,0.0
331882,0.205924,0.779067,0.015008
677755,0.042182,0.957818,0.0
221146,0.160898,0.838708,0.000394
620018,0.042009,0.956032,0.001959
514369,0.776072,0.111964,0.111964
807710,0.671725,0.24769,0.080585
286579,0.0,1.0,0.0
160415,0.410433,0.570547,0.01902
278919,0.272727,0.704296,0.022977
571763,0.553146,0.446854,0.0
939620,0.07575,0.918774,0.005476
817529,0.417868,0.553451,0.028682
797767,0.872723,0.047354,0.079923
505333,0.260182,0.739818,0.0
154986,0.894811,0.081002,0.024187
958832,0.776814,0.223186,0.0
950816,0.198244,0.801756,0.0
417572,0.30256,0.694871,0.002569
762782,0.305971,0.680121,0.013908
632103,1.0,0.0,0.0
403554,0.286405,0.701995,0.011601
402241,0.783336,0.192079,0.024585
701425,0.109719,0.890281,0.0
324600,0.093609,0.906391,0.0
879390,0.0,1.0,0.0
701465,0.770606,0.156071,0.073323
493204,0.054752,0.934622,0.010626
396703,0.791951,0.190013,0.018036
251353,0.678382,0.122418,0.199201
927639,0.701025,0.228588,0.070387
139046,0.627919,0.372081,0.0
500929,0.548358,0.402576,0.049067
884174,0.492307,0.451131,0.056561
975555,0.912644,0.060321,0.027034
520603,0.643606,0.356394,0.0
806830,0.13484,0.854276,0.010884
868438,0.26222,0.73778,0.0
214165,0.57225,0.415873,0.011877
183701,0.692292,0.228172,0.079536
326118,0.262719,0.728272,0.009008
611532,0.529538,0.456019,0.014443
563177,0.524902,0.459297,0.015801
501449,0.263157,0.658744,0.078099
907752,0.428758,0.532937,0.038305
344737,0.862365,0.112701,0.024934
379125,0.326297,0.654248,0.019455
315392,0.027972,0.967033,0.004995
973312,0.141809,0.849717,0.008474
633279,0.022576,0.97255,0.004874
964690,0.368,0.553,0.079
789452,0.612085,0.387915,0.0
971854,0.158176,0.841824,0.0
275556,0.277031,0.676699,0.04627
360299,0.14726,0.85274,0.0
645725,0.534292,0.413716,0.051992
192867,0.597438,0.323609,0.078953
423664,0.173113,0.80599,0.020897
899932,0.307247,0.679726,0.013027
218876,0.74029,0.188676,0.071034
931440,0.873531,0.093426,0.033043
977579,0.701763,0.219237,0.078999
383162,0.187423,0.812088,0.000489
222251,0.634371,0.341649,0.02398
174395,0.672908,0.302878,0.024214
220893,0.999206,0.0,0.000794
233340,0.178808,0.821192,0.0
126202,0.031666,0.967902,0.000431
192472,0.384795,0.600322,0.014883
